ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45744769,5739,761,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.8,86382 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45808949,8097,790,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,164804 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45809074,6899,790,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,50549 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45808938,8097,583,DAEWOO,Lacetti,2011,Sedan,Yes,Petrol,1.6,239917 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45808941,8963,687,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.6,153915 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45744813,5865,966,DAEWOO,Lacetti,2009,Sedan,Yes,Diesel,2,39031 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
45808985,9832,583,DAEWOO,Lacetti,2011,Sedan,Yes,Petrol,1.6,151842 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45744759,4547,614,DAEWOO,Gentra,2009,Sedan,Yes,Petrol,1.2,171138 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
45744802,6899,790,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,50549 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45744776,5883,790,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,117685 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45809078,5018,790,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,159634 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45809033,6523,687,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.6,36125 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
45808957,7517,687,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.6,181421 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45808950,6743,966,DAEWOO,Lacetti,2009,Sedan,Yes,Diesel,2,62227 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45744723,7997,836,DAEWOO,Lacetti,2010,Sedan,Yes,Diesel,2,47221 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45744716,5488,790,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,112282 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45808943,8386,836,DAEWOO,Lacetti,2010,Sedan,Yes,Diesel,2,164372 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45744711,5883,790,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,117685 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45809008,7806,687,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.6,81709 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45744686,3763,790,DAEWOO,Gentra,2009,Sedan,Yes,Petrol,1.6,91930 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45744750,7997,836,DAEWOO,Lacetti,2010,Sedan,Yes,Diesel,2,53223 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45744748,5865,966,DAEWOO,Lacetti,2009,Sedan,Yes,Diesel,2,39031 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
45809053,6743,687,DAEWOO,Lacetti,2010,Sedan,Yes,Diesel,1.6,75840 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45744818,5893,966,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,2,74429 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45808934,12432,583,DAEWOO,Lacetti,2011,Sedan,Yes,Petrol,1.6,160622 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45744693,5184,687,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.6,93914 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
45789976,7213,1282,KIA,Sportage,2007,Jeep,Yes,Diesel,2,89472 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45759571,21012,-,KIA,Optima,2013,Sedan,Yes,Petrol,2.4,101037 km,4.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,12
45488866,15681,900,KIA,Optima,2015,Sedan,No,Petrol,2.4,68000 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,10
45654428,627,441,KIA,Optima,2015,Sedan,Yes,Hybrid,2.4,70936 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45792009,14740,-,KIA,Cerato,2011,Sedan,No,Petrol,1.6,68500 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,0
45785723,19444,-,KIA,Optima,2011,Sedan,Yes,Petrol,2.4,83000 km,4.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,12
45659697,26971,1017,KIA,Optima,2017,Sedan,Yes,Petrol,2,44800 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,10
45773649,22580,-,KIA,Optima,2015,Sedan,No,Petrol,2.4,79000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8
45778555,16621,753,KIA,Optima,2012,Sedan,Yes,Petrol,2.4,138000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12
45759162,17876,638,KIA,Optima,2014,Sedan,Yes,Petrol,2,45984 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45792445,31204,764,KIA,Optima,2016,Sedan,Yes,Diesel,1.7,30574 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45813303,392,831,KIA,Optima,2011,Sedan,Yes,Hybrid,2.4,0 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45781935,21326,-,KIA,Optima ECO,2015,Sedan,No,Hybrid,2.4,48000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,8
45792218,27755,764,KIA,Optima,2016,Sedan,Yes,Diesel,1.7,31965 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45756044,17249,441,KIA,Optima,2015,Sedan,No,Hybrid,2.4,0 km,4.0,Automatic,Front,04-May,Left wheel,White,0
45792491,6429,641,KIA,Optima,2012,Sedan,Yes,Petrol,2,51232 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45546549,25402,751,KIA,Sorento,2013,Jeep,No,Petrol,2.4,208077 km,4.0,Automatic,Front,04-May,Left wheel,Silver,7
45792128,10036,924,KIA,Cadenza,2011,Sedan,Yes,Petrol,2.7,68105 km,6.0,Automatic,Front,04-May,Left wheel,Silver,4
45780341,15053,-,KIA,Optima,2012,Sedan,No,Petrol,2.4,178528 km,6.0,Tiptronic,Front,04-May,Left wheel,Brown,0
45771649,862,584,KIA,Avella,2014,Sedan,Yes,Petrol,1.8,185334 km,4.0,Automatic,Front,04-May,Left wheel,Silver,11
45784175,9408,-,KIA,Picanto,2005,Hatchback,No,Petrol,1.1,218000 km,4.0,Manual,Front,04-May,Left wheel,Black,4
45792100,20918,626,KIA,Cerato,2015,Sedan,Yes,Petrol,1.6,41250 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45779734,18817,749,KIA,Optima,2014,Sedan,Yes,Petrol,2.4,66379 km,4.0,Automatic,Front,04-May,Left wheel,Red,12
45631664,21639,751,KIA,Optima,2013,Sedan,Yes,Hybrid,2.4,109000 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45287693,40456,505,KIA,Optima,2018,Sedan,No,Hybrid,2,18000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12
45759188,12231,640,KIA,Optima,2013,Sedan,Yes,Petrol,2,35008 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45797558,21639,751,KIA,Optima,2013,Sedan,No,Hybrid,2.4,127200 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12
45780161,13799,751,KIA,Optima,2013,Sedan,No,Petrol,2.4,104680 km,4.0,Automatic,Front,04-May,Left wheel,Silver,0
44944833,16935,-,KIA,Forte,2016,Sedan,No,Petrol,1.8,65600 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,10
45789925,11917,488,KIA,Picanto,2016,Sedan,Yes,Petrol,1,34130 km,3.0,Automatic,Front,04-May,Left wheel,White,4
45759140,16621,638,KIA,Optima,2014,Sedan,Yes,Petrol,2,36037 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45771799,392,707,KIA,Avella,2011,Coupe,Yes,Petrol,2,226544 km,4.0,Automatic,Front,02-Mar,Left wheel,Silver,12
45789998,5896,1282,KIA,Sportage,2007,Jeep,Yes,Diesel,2,160487 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45762367,3607,1077,KIA,Avella,2019,Sedan,Yes,Petrol,2,23474 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
45792292,8634,640,KIA,Optima,2013,Sedan,Yes,Petrol,2,47232 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45792202,20071,890,KIA,Optima,2016,Sedan,Yes,Petrol,2,31460 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
44952894,100,-,KIA,Optima,2014,Sedan,Yes,Petrol,2.4 Turbo,68000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8
45792340,18033,764,KIA,Optima,2015,Sedan,Yes,Petrol,2,39077 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45759044,12529,524,KIA,Cerato,2014,Sedan,Yes,Diesel,1.6,162878 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45779523,17500,-,KIA,Optima,2012,Sedan,No,Petrol,2.4,140000 km,6.0,Tiptronic,Front,04-May,Left wheel,Brown,10
45806649,5018,1202,KIA,Sorento,2017,Jeep,Yes,Petrol,2.4,63803 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45766363,1019,1017,KIA,Avella,2017,Sedan,Yes,Petrol,2,11971 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
45792253,16465,638,KIA,Optima,2014,Sedan,Yes,Petrol,2,40067 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45787059,14740,753,KIA,Optima,2012,Sedan,No,Petrol,2.4,148000 km,6.0,Tiptronic,Front,04-May,Left wheel,Black,0
41860792,28225,-,KIA,Optima,2014,Sedan,Yes,Hybrid,2.4,43000 km,6.0,Automatic,Front,04-May,Left wheel,White,4
45789978,6899,961,KIA,Sportage,2009,Jeep,Yes,Diesel,2,47520 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
44659258,21012,1051,KIA,Optima,2016,Sedan,No,Petrol,2.4,910000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8
32558066,11133,382,KIA,Optima,2014,Sedan,Yes,Hybrid,2.4,88000 km,4.0,Automatic,Front,04-May,Left wheel,White,10
45742077,21639,751,KIA,Optima hybrid,2013,Sedan,Yes,Hybrid,2.4,89000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12
45792357,39044,870,KIA,Optima,2017,Sedan,Yes,Diesel,1.7,30098 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45775405,17249,-,KIA,Optima,2013,Sedan,Yes,Petrol,2.4,95000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,6
45506820,15800,753,KIA,Optima,2012,Sedan,No,Petrol,2.4,97000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12
45755572,3293,1277,KIA,Sorento,2018,Jeep,Yes,Petrol,2.4,57618 km,4.0,Automatic,Front,04-May,Left wheel,Purple,12
45592618,20000,-,KIA,Optima,2012,Sedan,Yes,Hybrid,2.4,11111 km,2.0,Automatic,Front,04-May,Left wheel,Grey,6
45792295,8320,640,KIA,Optima,2013,Sedan,Yes,Petrol,2,52448 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45026860,15524,382,KIA,Optima HYBRID,2014,Sedan,No,Hybrid,2.4,269513 km,4.0,Automatic,Front,04-May,Left wheel,Grey,8
45641671,706,753,KIA,Optima,2012,Sedan,Yes,Hybrid,2.4,224706 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45575689,17000,749,KIA,Optima,2014,Sedan,No,Petrol,2.4,99000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,10
45795853,21326,-,KIA,SOUL,2014,Sedan,No,Petrol,1.6,115000 km,4.0,Automatic,Front,04-May,Left wheel,Brown,0
45789977,7495,833,KIA,Sportage,2010,Jeep,Yes,Diesel,2,58769 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45792409,21639,1016,KIA,Optima,2017,Sedan,Yes,Petrol,2,33005 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45770478,22580,1051,KIA,Optima,2016,Sedan,No,Petrol,2.4,74500 km,4.0,Tiptronic,Front,04-May,Left wheel,Carnelian red,12
45751853,2666,753,KIA,Optima,2012,Sedan,Yes,Petrol,2.4,150246 km,4.0,Automatic,Front,04-May,Left wheel,Brown,12
45765724,1646,531,KIA,RIO,2012,Hatchback,Yes,Petrol,1.6,172347 km,4.0,Automatic,Front,04-May,Left wheel,Red,12
45789697,24462,640,KIA,Optima,2013,Sedan,Yes,Petrol,2.0 Turbo,74000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,12
45792246,20228,890,KIA,Optima,2016,Sedan,Yes,Petrol,2,29112 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45759978,22580,642,KIA,Optima,2012,Sedan,Yes,Petrol,2.0 Turbo,115000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,8
45789863,18503,749,KIA,Optima,2014,Sedan,Yes,Petrol,2.4,89920 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,12
45792330,20228,890,KIA,Optima,2016,Sedan,Yes,Petrol,2,26432 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45789927,4391,526,KIA,Picanto,2009,Sedan,Yes,Petrol,1,90000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45789994,6611,1282,KIA,Sportage,2007,Jeep,Yes,Diesel,2,142654 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45792213,16465,638,KIA,Optima,2014,Sedan,Yes,Petrol,2,39265 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
44137909,28225,-,KIA,Optima,2016,Sedan,No,Petrol,2.4,35200 km,4.0,Tiptronic,Front,04-May,Left wheel,Blue,12
45799548,38888,421,KIA,Niro,2018,Jeep,No,Hybrid,1.6,62347 km,4.0,Automatic,Front,04-May,Left wheel,Black,10
45793138,37633,481,KIA,Optima,2017,Sedan,Yes,Hybrid,2,26000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,16
45792171,20855,890,KIA,Optima,2016,Sedan,Yes,Petrol,2,31102 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45792426,19444,890,KIA,Optima,2016,Sedan,Yes,Petrol,2,417767 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45792343,17092,764,KIA,Optima,2015,Sedan,Yes,Petrol,2,41088 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45386036,11200,911,KIA,Carnival,2010,Minivan,Yes,Diesel,2.2,125000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45792139,11917,911,KIA,Cadenza,2011,Sedan,Yes,Petrol,2.7,42496 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45749184,7840,-,KIA,Sorento,2003,Jeep,No,Petrol,2.4 Turbo,167000 km,4.0,Manual,4x4,04-May,Left wheel,Grey,2
44952915,100,-,KIA,Optima,2014,Sedan,Yes,Petrol,2.4,78000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8
45781706,19757,640,KIA,Optima,2013,Sedan,Yes,Petrol,2.0 Turbo,124000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,16
45792463,5488,640,KIA,Optima,2013,Sedan,Yes,Petrol,2,393943 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45809921,12544,-,KIA,Optima,2014,Sedan,No,Petrol,2.4,172800 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,16
45673809,15681,-,KIA,Optima,2012,Sedan,Yes,Petrol,2.4,102000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,10
45792503,6743,641,KIA,Optima,2012,Sedan,Yes,Petrol,2,345673 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45792453,11259,638,KIA,Optima,2014,Sedan,Yes,Petrol,2,54112 km,4.0,Automatic,Front,04-May,Left wheel,White,4
44721988,87497,-,KIA,Sportage,2019,Jeep,Yes,Petrol,2.4,0 km,4.0,Tiptronic,4x4,04-May,Left wheel,Grey,6
45808879,11604,893,KIA,Ceed,2008,Goods wagon,No,Diesel,1.6 Turbo,78000 km,4.0,Manual,Front,04-May,Left wheel,Grey,10
45757536,12000,640,KIA,Optima,2013,Sedan,Yes,Petrol,2,0 km,4.0,Tiptronic,Front,04-May,Left wheel,Grey,0
45790350,22894,-,KIA,Optima,2014,Sedan,No,Hybrid,2.4,81000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8
45792303,11133,707,KIA,Optima,2011,Sedan,Yes,Petrol,2,51425 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45197949,100,-,KIA,Optima,2014,Sedan,Yes,Petrol,2.4,80000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,4
45789921,10036,363,KIA,Picanto,2013,Sedan,Yes,Petrol,1,31288 km,4.0,Automatic,Front,04-May,Left wheel,Beige,4
45812728,15994,1275,KIA,Optima,2019,Jeep,Yes,Petrol,2.4,11213 km,4.0,Automatic,Front,04-May,Left wheel,Red,12
45603148,14426,642,KIA,Sportage,2012,Jeep,Yes,Diesel,2.0 Turbo,65000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,5
45812754,549,1079,KIA,SOUL,2018,Sedan,Yes,Petrol,2,91283 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45787474,13172,751,KIA,Optima,2013,Sedan,No,Petrol,2.4,84000 km,4.0,Tiptronic,Front,04-May,Left wheel,Golden,16
45790000,5645,1288,KIA,Sportage,2007,Jeep,Yes,Petrol,2,51264 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45789949,10506,683,KIA,SOUL,2010,Sedan,Yes,Petrol,1.6,56864 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45783751,31361,639,KIA,Optima,2014,Sedan,Yes,Petrol,2,86000 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45781785,13172,1361,KIA,Carnival grand,2009,Minivan,Yes,Diesel,2.9,84176 km,4.0,Automatic,Front,04-May,Left wheel,White,6
45807549,18817,753,KIA,Optima,2012,Sedan,Yes,Hybrid,2.4,119700 km,4.0,Tiptronic,Front,04-May,Left wheel,White,10
45789926,12231,425,KIA,Picanto,2015,Sedan,Yes,Petrol,1,39625 km,3.0,Automatic,Front,04-May,Left wheel,Beige,4
45751521,1333,642,KIA,Avella,2012,Sedan,Yes,Petrol,2,225307 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45710922,15681,-,KIA,Optima,2015,Sedan,No,Petrol,2.4,61680 km,4.0,Automatic,Front,04-May,Left wheel,Blue,6
45473798,29793,900,KIA,Sportage,2015,Jeep,No,Petrol,2.4,61157 km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,10
45719506,17562,-,KIA,Optima,2013,Sedan,Yes,Petrol,2.4,120000 km,4.0,Automatic,Front,04-May,Left wheel,Black,8
45792479,16004,890,KIA,Optima,2016,Sedan,Yes,Petrol,2,43618 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45792286,16778,638,KIA,Optima,2014,Sedan,Yes,Petrol,2,36545 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45329635,100,-,KIA,Optima,2016,Sedan,No,Petrol,2.4,88000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,8
45792121,15681,1103,KIA,Cadenza,2015,Sedan,Yes,Petrol,3,53772 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45774305,22894,1723,KIA,Sorento,2018,Sedan,Yes,Petrol,3.3,49646 km,6.0,Automatic,Front,04-May,Left wheel,Grey,12
45776068,10349,702,KIA,RIO,2009,Sedan,No,Petrol,1.4,147600 km,4.0,Manual,Front,04-May,Left wheel,Silver,4
45789965,5959,1282,KIA,Sportage,2007,Jeep,Yes,Diesel,2,71168 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45787028,25716,-,KIA,Sportage,2012,Jeep,No,Petrol,2.4,136000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Grey,10
45792448,7370,640,KIA,Optima,2013,Sedan,Yes,Petrol,2,65920 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45774146,1176,753,KIA,Optima,2012,Sedan,Yes,Petrol,2.4,133605 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45789946,15367,911,KIA,Sorento,2010,Jeep,Yes,Diesel,2.2,77400 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45789907,12513,769,KIA,Carnival,2011,Minivan,Yes,Diesel,2.2,100842 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45792403,35908,764,KIA,Optima,2016,Sedan,Yes,Diesel,1.7,30177 km,4.0,Automatic,Front,04-May,Left wheel,White,4
44950712,26030,1055,KIA,Sorento,2013,Jeep,No,Petrol,3.5,102000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Black,16
45792165,16778,638,KIA,Optima,2014,Sedan,Yes,Petrol,2,40228 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45815340,21953,-,KIA,Optima,2013,Sedan,No,Petrol,2.4,156800 km,4.0,Automatic,Front,04-May,Left wheel,Black,8
45789958,15367,642,KIA,Sportage,2012,Jeep,Yes,Diesel,2,98000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
44935144,17249,-,KIA,RIO,2017,Sedan,No,Petrol,1.6,40000 km,4.0,Automatic,Front,04-May,Left wheel,White,2
45774228,4391,402,KIA,Avella,2017,Sedan,Yes,Hybrid,1.6,103470 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
45776528,15367,-,KIA,Optima,2011,Sedan,No,Petrol,2.4,120000 km,4.0,Automatic,Front,04-May,Right-hand drive,Carnelian red,2
45812744,470,751,KIA,Optima,2013,Sedan,Yes,Petrol,2.4,230032 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
45375077,17876,900,KIA,Optima,2015,Sedan,No,Petrol,2.4,66100 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12
45808743,3763,900,KIA,Optima,2015,Sedan,Yes,Petrol,2.4,170040 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
45757392,470,382,KIA,Optima,2014,Sedan,Yes,Hybrid,2.4,141410 km,4.0,Automatic,Front,04-May,Left wheel,Silver,12
31756996,18660,382,KIA,Optima,2014,Sedan,Yes,Hybrid,2.4,114000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,10
45790001,7837,1090,KIA,Sportage,2008,Jeep,Yes,Diesel,2,189330 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45742092,26343,730,KIA,Cerato K3,2016,Sedan,Yes,Diesel,1.6 Turbo,29000 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,8
45792323,12701,640,KIA,Optima,2013,Sedan,Yes,Petrol,2,54977 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45429168,12544,1051,KIA,Optima,2016,Sedan,No,Petrol,2.4,38000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,12
45773902,2587,753,KIA,Optima,2012,Sedan,Yes,Petrol,2.4,125442 km,4.0,Automatic,Front,04-May,Left wheel,Grey,12
45792451,27755,764,KIA,Optima,2016,Sedan,Yes,Diesel,1.7,30178 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45792093,12544,530,KIA,Cerato,2013,Sedan,Yes,Petrol,1.6,116644 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45802613,12858,702,KIA,Ceed,2009,Sedan,No,Petrol,1.4,15675 km,4.0,Manual,Front,04-May,Left wheel,Blue,0
45784329,19130,751,KIA,Optima,2013,Sedan,No,Hybrid,2.4,126400 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45521987,22894,900,KIA,Optima,2015,Sedan,Yes,Petrol,2.4,109000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,6
45798471,16308,751,KIA,Optima EX,2013,Sedan,Yes,Petrol,2.4,92000 km,12.0,Tiptronic,Front,04-May,Left wheel,Silver,8
45763336,549,530,KIA,RIO,2013,Sedan,Yes,Petrol,1.6,171733 km,4.0,Automatic,Front,04-May,Left wheel,Red,12
45789947,45160,889,KIA,Sorento,2016,Jeep,Yes,Diesel,2,28221 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45789980,16621,706,KIA,Sportage,2011,Jeep,Yes,Diesel,2,98641 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45789938,6272,1586,KIA,Sorento,2007,Jeep,Yes,Diesel,2.5,72895 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45792288,21326,638,KIA,Optima,2014,Sedan,Yes,Petrol,2,33670 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45793887,18817,751,KIA,Optima,2013,Sedan,No,Hybrid,2.4,87000 km,4.0,Automatic,Front,04-May,Left wheel,Black,10
45792283,16621,638,KIA,Optima,2014,Sedan,Yes,Petrol,2,44768 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45801010,34497,-,KIA,Optima,2017,Sedan,Yes,Petrol,2.4,30000 km,4.0,Tiptronic,Front,04-May,Left wheel,White,0
45789960,9408,1090,KIA,Sportage,2008,Jeep,Yes,Diesel,2,60928 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45806762,6586,441,KIA,Optima,2015,Sedan,Yes,Hybrid,2.4,117469 km,4.0,Automatic,Front,04-May,Left wheel,Black,0
45792152,10349,916,KIA,Cadenza,2013,Sedan,Yes,Petrol,3,61336 km,6.0,Automatic,Front,04-May,Left wheel,Silver,4
45792206,14737,640,KIA,Optima,2013,Sedan,Yes,Petrol,2,42563 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45691304,14740,474,KIA,RIO,2013,Hatchback,No,Petrol,1.4,140800 km,4.0,Automatic,Front,04-May,Left wheel,Red,0
45789923,18189,488,KIA,Picanto,2016,Sedan,Yes,Petrol,1,41370 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45759169,14113,638,KIA,Optima,2014,Sedan,Yes,Petrol,2,71104 km,4.0,Automatic,Front,04-May,Left wheel,White,4
45806675,6429,1079,KIA,SOUL,2018,Sedan,Yes,Petrol,2,107109 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45702696,20385,-,KIA,Optima,2012,Sedan,No,Hybrid,2.4,148000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,10
45789962,4701,1282,KIA,Sportage,2007,Jeep,Yes,Diesel,2,58497 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45144842,21326,831,KIA,Optima,2017,Sedan,Yes,Petrol,1.6 Turbo,76000 km,4.0,Automatic,Front,04-May,Left wheel,White,12
45792413,32772,764,KIA,Optima,2016,Sedan,Yes,Diesel,1.7,30068 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45811321,10976,-,KIA,Picanto,2016,Hatchback,No,Petrol,1.2,140000 km,4.0,Manual,Front,04-May,Left wheel,Silver,2
45789969,17249,706,KIA,Sportage,2011,Jeep,Yes,Diesel,2,58499 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
44375878,27911,-,KIA,Optima,2014,Sedan,Yes,Hybrid,2.4,21000 km,6.0,Tiptronic,Front,04-May,Left wheel,White,12
45789993,7213,1282,KIA,Sportage,2007,Jeep,Yes,Diesel,2,93568 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
