ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45474391,8467,-,NISSAN,X-Terra,1999,Sedan,Yes,Petrol,5.9,210000 km,8.0,Automatic,Front,04-May,Left wheel,Black,12
45802448,7213,-,NISSAN,Teana,2003,Sedan,No,Petrol,2.3,95000 km,6.0,Automatic,Front,04-May,Left wheel,Silver,6
45793850,3500,-,NISSAN,Micra,2001,Coupe,No,Petrol,1,200000 km,4.0,Manual,Front,02-Mar,Left wheel,Black,3
45809988,16838,419,NISSAN,March,2013,Hatchback,Yes,Petrol,1.2,59000 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45788777,6115,-,NISSAN,Skyline,2001,Sedan,No,CNG,2.5,165000 km,6.0,Tiptronic,Rear,04-May,Right-hand drive,Silver,2
45809936,4968,419,NISSAN,March,2013,Hatchback,Yes,Petrol,1.2,96240 km,4.0,Automatic,Front,04-May,Left wheel,Black,4
45750737,1960,1091,NISSAN,Rogue,2016,Jeep,Yes,Petrol,2.5,108195 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45537656,15681,-,NISSAN,Serena,2010,Minivan,No,LPG,2,120000 km,4.0,Variator,Front,04-May,Right-hand drive,Black,12
45814561,10036,-,NISSAN,Tiida,2005,Hatchback,Yes,Petrol,1.5,0 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45325311,14113,629,NISSAN,Juke,2015,Jeep,No,Petrol,1.6,80000 km,4.0,Tiptronic,Front,04-May,Left wheel,Black,8
45794562,10349,-,NISSAN,Tiida,2004,Hatchback,No,Petrol,1.5,147000 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,2
43614346,8154,-,NISSAN,Note,2005,Hatchback,No,Petrol,1.5,178000 km,4.0,Automatic,Front,04-May,Right-hand drive,Golden,4
45792578,7840,-,NISSAN,Tiida,2005,Hatchback,Yes,Petrol,1.5,160000 km,4.0,Variator,Front,04-May,Right-hand drive,Silver,6
43973731,21326,531,NISSAN,Juke,2012,Jeep,No,Petrol,1.6,95000 km,4.0,Automatic,Front,04-May,Left wheel,White,12
43802267,29950,880,NISSAN,Kicks SR,2018,Jeep,Yes,Petrol,1.6,9410 km,4.0,Automatic,Front,04-May,Left wheel,Red,9
44419369,17249,583,NISSAN,Juke,2011,Jeep,No,Petrol,1.6 Turbo,158000 km,4.0,Variator,4x4,04-May,Left wheel,Black,4
45787296,12544,-,NISSAN,Fuga,2005,Sedan,No,LPG,3.5,109000 km,6.0,Tiptronic,Rear,04-May,Right-hand drive,Grey,8
45731925,12231,-,NISSAN,X-Trail,2004,Jeep,Yes,Petrol,2,219000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Black,4
45800358,8781,-,NISSAN,Teana,2005,Sedan,Yes,LPG,2.3,205000 km,6.0,Automatic,Front,04-May,Left wheel,Beige,6
45761819,8467,-,NISSAN,Tiida,2007,Hatchback,Yes,Petrol,1.5,105000 km,4.0,Variator,Front,04-May,Right-hand drive,Silver,4
45797414,7683,-,NISSAN,Tiida,2005,Sedan,Yes,Petrol,1.5,21000 km,4.0,Variator,Front,04-May,Right-hand drive,White,3
45795766,6900,-,NISSAN,Note,2005,Sedan,No,Petrol,1.5,174000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4
45787511,17249,687,NISSAN,Juke,2010,Jeep,Yes,Petrol,1.6,89000 km,4.0,Automatic,Front,>5,Left wheel,White,0
45770568,10976,-,NISSAN,X-Trail,2004,Jeep,No,Petrol,2.5,313000 km,4.0,Automatic,Front,04-May,Left wheel,Green,0
45793437,10000,419,NISSAN,Note,2013,Hatchback,No,Petrol,1.2,90000 km,3.0,Variator,Front,04-May,Left wheel,Silver,2
45696220,14800,530,NISSAN,Juke,2013,Jeep,No,Petrol,1.6,220861 km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,12
45802301,16621,584,NISSAN,Juke,2014,Sedan,No,Petrol,1.8,93000 km,4.0,Automatic,Front,04-May,Left wheel,Blue,12
45481285,21953,-,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6 Turbo,91000 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,4
45715160,7370,-,NISSAN,Note,2005,Hatchback,No,Petrol,1.5,151000 km,4.0,Variator,Front,04-May,Right-hand drive,Black,4
45787856,2822,-,NISSAN,March 231212,2002,Sedan,No,Petrol,1.2,181000 km,4.0,Automatic,Front,04-May,Right-hand drive,Purple,12
45499503,10663,1032,NISSAN,Note,2012,Hatchback,Yes,Petrol,1.2,144000 km,4.0,Automatic,Front,04-May,Right-hand drive,Black,8
45790272,28852,-,NISSAN,Pathfinder,2006,Jeep,Yes,Diesel,2.5 Turbo,21000 km,4.0,Manual,4x4,>5,Left wheel,Black,12
45814761,9095,645,NISSAN,Versa,2011,Hatchback,No,Petrol,1.8,181002 km,4.0,Automatic,Front,04-May,Left wheel,Grey,10
45805325,23521,-,NISSAN,Juke,2012,Jeep,No,Petrol,1.6,39200 km,4.0,Automatic,Front,04-May,Left wheel,Red,6
45789377,19757,528,NISSAN,Juke,2014,Jeep,No,Petrol,1.6 Turbo,65600 km,4.0,Tiptronic,Front,04-May,Left wheel,Silver,6
45767046,549,1288,NISSAN,Sentra,2007,Sedan,Yes,Petrol,2,0 km,4.0,Automatic,Front,04-May,Left wheel,Black,12
45794273,18503,1197,NISSAN,X-Terra,2012,Jeep,No,Petrol,4,138965 km,6.0,Automatic,4x4,04-May,Left wheel,Black,8
45636204,1098,629,NISSAN,Juke,2015,Jeep,Yes,Petrol,1.6,103498 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0
45769023,5331,-,NISSAN,March,2002,Sedan,No,Petrol,1.2,0 km,4.0,Automatic,Front,04-May,Right-hand drive,Yellow,2
45789346,5959,-,NISSAN,March,2004,Hatchback,No,Petrol,1.2,175000 km,4.0,Automatic,Front,04-May,Right-hand drive,Carnelian red,2
45792353,12544,862,NISSAN,Rogue,2011,Jeep,Yes,Petrol,2.5,57000 km,4.0,Automatic,Front,04-May,Left wheel,White,8
44873119,30,-,NISSAN,Note,2005,Hatchback,No,Petrol,1.5,150000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,4
45768717,2100,-,NISSAN,March,2002,Sedan,No,Petrol,1.2,140000 km,2.0,Automatic,Front,04-May,Right-hand drive,Sky blue,0
45773198,392,2476,NISSAN,Maxima,2001,Sedan,Yes,Petrol,3,434514 km,6.0,Automatic,Front,04-May,Left wheel,White,12
43469085,7840,-,NISSAN,X-Trail,2002,Universal,No,CNG,2,147000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Black,2
45793372,7997,-,NISSAN,Note,2005,Hatchback,No,Petrol,1.5,161000 km,4.0,Variator,Front,04-May,Right-hand drive,Silver,2
45771147,470,531,NISSAN,Juke,2012,Jeep,Yes,Petrol,1.6,136712 km,4.0,Automatic,4x4,04-May,Left wheel,White,0
45780318,7840,761,NISSAN,Tiida,2010,Hatchback,No,Petrol,1.8,132540 km,4.0,Automatic,Front,04-May,Left wheel,Sky blue,8
44240272,10036,-,NISSAN,Tiida,2005,Hatchback,Yes,LPG,1.5,125000 km,4.0,Variator,Front,04-May,Right-hand drive,Red,2
45636222,2901,530,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6,166013 km,4.0,Automatic,Front,04-May,Left wheel,White,0
45792492,8311,-,NISSAN,Tiida,2005,Hatchback,No,Petrol,1.5,111111 km,4.0,Automatic,Front,04-May,Right-hand drive,Red,0
45607934,2901,530,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6,166013 km,4.0,Automatic,Front,04-May,Left wheel,White,0
45433543,21639,1058,NISSAN,Murano,2012,Jeep,No,Petrol,3.5,132000 km,6.0,Tiptronic,4x4,04-May,Left wheel,Silver,12
45042656,12500,-,NISSAN,Teana,2008,Sedan,No,Petrol,3.5,160000 km,6.0,Variator,Front,04-May,Left wheel,Silver,4
45417261,5645,-,NISSAN,March,2004,Minivan,No,CNG,2.4,150000 km,4.0,Automatic,Front,04-May,Left wheel,Silver,10
45272438,17000,584,NISSAN,Fuga,2014,Sedan,No,Petrol,1.8,48000 km,4.0,Automatic,Front,04-May,Left wheel,Grey,4
45786017,7840,-,NISSAN,Tiida,2020,Hatchback,Yes,Petrol,1.5,116000 km,4.0,Automatic,Front,04-May,Right-hand drive,Silver,6
45796788,7840,-,NISSAN,Skyline,2003,Sedan,Yes,Petrol,3,220000 km,6.0,Tiptronic,Rear,04-May,Right-hand drive,White,0
45810014,23935,494,NISSAN,March,2015,Hatchback,Yes,Petrol,1.2,23603 km,4.0,Automatic,Front,04-May,Left wheel,Blue,4
45797032,18817,583,NISSAN,Juke,2011,Jeep,No,Petrol,1.6 Turbo,126117 km,4.0,Tiptronic,Front,04-May,Left wheel,Brown,0
45766854,10976,-,NISSAN,Skyline,2008,Sedan,Yes,Petrol,2.5,112000 km,4.0,Tiptronic,Rear,04-May,Right-hand drive,Silver,12
45506711,80,-,NISSAN,Serena,2007,Minivan,No,Petrol,2,160000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,2
45785798,4547,-,NISSAN,Micra,2000,Coupe,No,Petrol,1,300000 km,4.0,Manual,Front,02-Mar,Left wheel,Green,2
45788528,5000,-,NISSAN,Skyline,2003,Sedan,No,Petrol,2.5,117000 km,6.0,Automatic,Rear,04-May,Right-hand drive,Silver,3
45596386,13799,1296,NISSAN,Rogue,2008,Sedan,Yes,Petrol,2.4,195200 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,16
45813659,12231,-,NISSAN,Elgrand,2004,Minivan,No,CNG,3.5,141000 km,6.0,Tiptronic,Rear,04-May,Right-hand drive,White,4
45788902,7683,-,NISSAN,Serena,2002,Minivan,No,CNG,2.5,170000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,6
45798386,20385,530,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6 Turbo,75000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Grey,8
45809925,5849,418,NISSAN,March,2014,Hatchback,Yes,Petrol,1.2,101537 km,4.0,Automatic,Front,04-May,Left wheel,Silver,4
45668073,25816,934,NISSAN,Altima,2015,Sedan,No,Petrol,2.5,145000 km,4.0,Automatic,Front,04-May,Left wheel,Black,10
45812882,23521,528,NISSAN,Juke,2014,Jeep,No,Petrol,1.6 Turbo,113600 km,4.0,Tiptronic,4x4,04-May,Left wheel,White,7
45775324,10349,-,NISSAN,Tiida,2005,Sedan,No,LPG,1.5 Turbo,243075 km,4.0,Automatic,Front,04-May,Left wheel,Golden,0
45787206,10976,-,NISSAN,Skyline,2004,Coupe,No,Petrol,3.5,174000 km,6.0,Tiptronic,Rear,02-Mar,Right-hand drive,Grey,6
45209457,10663,730,NISSAN,Versa,2016,Sedan,No,Petrol,1.6,90535 km,4.0,Automatic,Front,04-May,Left wheel,Blue,6
45761323,18503,-,NISSAN,X-Terra,2006,Jeep,No,LPG,4,159000 km,6.0,Automatic,4x4,04-May,Left wheel,Black,4
45764836,5959,-,NISSAN,Skyline,2003,Sedan,No,Petrol,2.5,165000 km,6.0,Tiptronic,4x4,04-May,Right-hand drive,Blue,6
45797123,10976,-,NISSAN,X-Terra,2002,Jeep,No,Petrol,3.3,94000 km,6.0,Manual,4x4,04-May,Left wheel,Silver,4
45771118,3763,629,NISSAN,Juke,2015,Jeep,Yes,Petrol,1.6,88475 km,4.0,Automatic,4x4,04-May,Left wheel,White,0
45020059,7300,-,NISSAN,Teana,2004,Sedan,No,Petrol,2.3,160000 km,6.0,Automatic,Front,04-May,Right-hand drive,Silver,6
45629612,1803,640,SUBARU,XV,2013,Sedan,Yes,Petrol,2,333208 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,0
45773181,470,934,SUBARU,Forester,2015,Jeep,Yes,Petrol,2.5,87141 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0
45812938,7840,-,SUBARU,Legacy Bl5,2003,Sedan,No,Petrol,2.0 Turbo,217000 km,4.0,Tiptronic,4x4,04-May,Right-hand drive,Silver,2
44532272,12231,-,SUBARU,Forester,2005,Universal,Yes,Petrol,2.0 Turbo,137000 km,4.0,Tiptronic,4x4,04-May,Right-hand drive,White,8
45769910,8154,781,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,281659 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,0
45332500,10036,-,SUBARU,Forester,2005,Jeep,No,Petrol,2,2147483647 km,4.0,Tiptronic,4x4,04-May,Right-hand drive,White,12
45741892,17562,781,SUBARU,Outback,2012,Jeep,No,Petrol,2.5,118000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,12
45814764,7527,862,SUBARU,Forester SH,2011,Jeep,No,Petrol,2.5,420800 km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,0
45788952,21639,-,SUBARU,Forester 4x4,2013,Jeep,No,Petrol,2.5,75000 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,6
45794107,4000,-,SUBARU,Forester,2001,Hatchback,No,Petrol,2.0 Turbo,21211 km,4.0,Automatic,4x4,04-May,Right-hand drive,White,2
45281456,6272,862,SUBARU,Forester,2011,Jeep,No,Petrol,2.5,102000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,10
45808698,627,4736,SUBARU,Legacy,2004,Sedan,Yes,Petrol,2,256000 km,4.0,Manual,4x4,04-May,Right-hand drive,White,6
45804871,10349,7058,SUBARU,Legacy,2005,Sedan,Yes,Petrol,3,147000 km,6.0,Tiptronic,4x4,04-May,Right-hand drive,Black,6
45760342,706,765,SUBARU,XV,2015,Jeep,Yes,Petrol,2,175562 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0
45369714,13799,1024,SUBARU,Forester,2010,Jeep,No,Petrol,2.5,140000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Grey,6
45759512,6899,-,SUBARU,Legacy B4 twin turbo,2002,Universal,No,CNG,2.0 Turbo,169000 km,4.0,Tiptronic,4x4,04-May,Right-hand drive,Silver,4
45771988,1098,1829,SUBARU,Forester,2006,Jeep,Yes,Petrol,2.5,262298 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,12
45769909,7527,779,SUBARU,Forester,2013,Jeep,Yes,Petrol,2.5,263459 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,0
45814955,706,765,SUBARU,XV,2015,Jeep,Yes,Petrol,2,70829 km,4.0,Automatic,4x4,04-May,Left wheel,Black,12
45507290,4000,-,SUBARU,Forester,2003,Goods wagon,No,Petrol,2.5,1000 km,6.0,Tiptronic,4x4,04-May,Left wheel,White,4
45766489,2744,640,SUBARU,XV,2013,Jeep,Yes,Petrol,2,108259 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,0
45746633,9408,-,SUBARU,Outback,2003,Jeep,No,Petrol,2.5,270000 km,4.0,Tiptronic,4x4,04-May,Right-hand drive,Black,12
45786296,14426,-,SUBARU,Legacy,2011,Sedan,No,LPG,2.5,185000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Blue,8
45786453,4800,-,SUBARU,Forester,2001,Universal,No,Petrol,2.0 Turbo,111111 km,4.0,Automatic,4x4,04-May,Right-hand drive,Silver,4
45627322,706,765,SUBARU,XV,2015,Sedan,Yes,Petrol,2,111285 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0
45781845,15053,781,SUBARU,Forester,2012,Jeep,No,Petrol,2.5,217000 km,4.0,Automatic,4x4,04-May,Left wheel,Sky blue,8
45786867,7840,-,SUBARU,Forester,2000,Jeep,No,Plug-in Hybrid,2.0 Turbo,148000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Black,2
45814952,12074,333,SUBARU,XV,2014,Jeep,Yes,Hybrid,2,131872 km,4.0,Automatic,4x4,04-May,Left wheel,White,12
45759661,314,639,SUBARU,Forester,2014,Jeep,Yes,Petrol,2,110098 km,4.0,Automatic,4x4,04-May,Left wheel,White,0
45770545,23521,765,SUBARU,Crosstrek,2015,Jeep,No,Petrol,2,115000 km,6.0,Tiptronic,Front,04-May,Left wheel,Green,12
45787516,15367,779,SUBARU,Forester,2013,Jeep,No,Petrol,2.5,98000 km,4.0,Manual,4x4,04-May,Left wheel,Grey,6
45656192,7840,-,SUBARU,Legacy,2005,Sedan,No,Petrol,2.0 Turbo,192000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Silver,4
45627310,15681,333,SUBARU,XV,2014,Sedan,Yes,Hybrid,2,270472 km,4.0,Automatic,4x4,04-May,Left wheel,White,0
45794575,8467,-,SUBARU,Forester,2004,Jeep,Yes,CNG,2.5,280000 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,4
45771780,7213,1077,SUBARU,Crosstrek,2019,Sedan,Yes,Petrol,2,6384 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,12
45813841,5018,-,SUBARU,Forester,1998,Jeep,No,Petrol,2,200000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Silver,0
45776754,8781,640,SUBARU,XV LIMITED,2013,Jeep,Yes,Petrol,2,77777 km,4.0,Variator,4x4,04-May,Left wheel,Orange,7
45773185,6899,934,SUBARU,Forester,2015,Jeep,Yes,Petrol,2.5,90392 km,4.0,Automatic,4x4,04-May,Left wheel,White,0
45769938,6899,934,SUBARU,Forester,2015,Jeep,Yes,Petrol,2.5,90392 km,4.0,Automatic,4x4,04-May,Left wheel,White,0
45105928,21639,-,SUBARU,Outback Limited,2010,Jeep,Yes,Petrol,2.5,160000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Grey,12
45760642,4861,781,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,260133 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,0
45769899,12858,934,SUBARU,Forester,2015,Jeep,Yes,Petrol,2.5,93170 km,4.0,Automatic,4x4,04-May,Left wheel,Red,0
45766495,784,639,SUBARU,XV,2014,Jeep,Yes,Petrol,2,64923 km,4.0,Automatic,4x4,04-May,Left wheel,Orange,0
44450438,19444,-,SUBARU,Forester,2009,Jeep,No,LPG,2.5,189600 km,4.0,Tiptronic,4x4,04-May,Left wheel,Carnelian red,8
45781525,11917,-,SUBARU,Forester,2006,Jeep,Yes,Petrol,2,150000 km,4.0,Automatic,4x4,04-May,Right-hand drive,White,4
45776410,9408,-,SUBARU,Forester,2002,Universal,Yes,CNG,2,190000 km,4.0,Automatic,4x4,04-May,Right-hand drive,White,6
45760824,3763,-,SUBARU,Legacy,2002,Sedan,No,Petrol,2.0 Turbo,16700 km,4.0,Tiptronic,4x4,04-May,Right-hand drive,Silver,4
45472226,10976,-,SUBARU,Legacy,2005,Sedan,No,Petrol,2,160000 km,4.0,Tiptronic,4x4,04-May,Right-hand drive,White,8
45760348,13015,639,SUBARU,XV,2014,Jeep,Yes,Petrol,2,163669 km,4.0,Automatic,4x4,04-May,Left wheel,White,0
45798713,9408,-,SUBARU,Legacy b4,2003,Sedan,Yes,Petrol,2.0 Turbo,16000 km,4.0,Tiptronic,4x4,04-May,Right-hand drive,White,4
45631248,5645,640,SUBARU,XV,2013,Sedan,Yes,Petrol,2,105523 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,0
45760350,4861,639,SUBARU,XV,2014,Jeep,Yes,Petrol,2,236198 km,4.0,Automatic,4x4,04-May,Left wheel,White,0
45760650,862,1249,SUBARU,Forester,2017,Jeep,Yes,Petrol,2.5,74562 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,0
45786988,17249,-,SUBARU,Impreza,2009,Sedan,No,Petrol,2.5 Turbo,172800 km,4.0,Manual,4x4,04-May,Left wheel,Black,4
45771583,7213,1077,SUBARU,Crosstrek,2019,Sedan,Yes,Petrol,2,6384 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,12
45757376,549,1077,SUBARU,Crosstrek,2019,Sedan,Yes,Petrol,2,7971 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,12
45785699,7213,-,SUBARU,Outback 2007,2007,Universal,Yes,Petrol,2,188888 km,4.0,Automatic,4x4,04-May,Right-hand drive,Blue,4
45795099,14426,1024,SUBARU,Forester,2010,Jeep,No,Petrol,2.5,275200 km,4.0,Automatic,4x4,04-May,Left wheel,White,6
45759687,94,779,SUBARU,Forester,2013,Sedan,Yes,Petrol,2.5,74688 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,0
45776480,6272,-,SUBARU,Forester,2000,Jeep,No,CNG,2,200000 km,4.0,Automatic,4x4,04-May,Right-hand drive,White,4
43760990,26814,333,SUBARU,Crosstrek,2014,Hatchback,Yes,Hybrid,2,50342 km,4.0,Automatic,Front,04-May,Left wheel,Silver,8
45760353,627,765,SUBARU,XV,2015,Jeep,Yes,Petrol,2,113675 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0
45781797,10976,-,SUBARU,Forester,2004,Jeep,No,Petrol,2.0 Turbo,150000 km,4.0,Tiptronic,4x4,04-May,Right-hand drive,Black,4
45766539,188,333,SUBARU,XV,2014,Jeep,Yes,Hybrid,2,0 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,0
45759646,2038,1091,SUBARU,Forester,2016,Jeep,Yes,Petrol,2.5,68011 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0
45772018,10663,1327,SUBARU,Forester,2018,Sedan,Yes,Petrol,2.5,32435 km,4.0,Automatic,4x4,04-May,Left wheel,Black,12
45773186,94,779,SUBARU,Forester,2013,Jeep,Yes,Petrol,2.5,74688 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,0
45790835,4391,-,SUBARU,Legacy,2005,Sedan,No,Petrol,2,185000 km,4.0,Tiptronic,4x4,04-May,Right-hand drive,Silver,8
45779213,6115,1681,SUBARU,Forester,2000,Universal,No,CNG,2,233500 km,4.0,Automatic,4x4,04-May,Left wheel,White,6
45760262,39201,779,SUBARU,Impreza,2013,Sedan,Yes,Petrol,2.5,114350 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0
45627309,1803,640,SUBARU,XV,2013,Sedan,Yes,Petrol,2,333208 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,0
45760562,7840,-,SUBARU,Legacy,2001,Sedan,No,Petrol,2.0 Turbo,112000 km,4.0,Tiptronic,4x4,04-May,Right-hand drive,Blue,2
45769933,314,781,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,204579 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0
45769904,4861,781,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,260133 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,0
45778886,8467,-,SUBARU,Forester,2002,Universal,Yes,CNG,2.5,237688 km,4.0,Automatic,4x4,04-May,Left wheel,Black,2
45755468,19444,777,SUBARU,Forester,2014,Jeep,No,Petrol,2.5,127000 km,4.0,Variator,4x4,04-May,Left wheel,Black,12
45629682,706,765,SUBARU,XV,2015,Sedan,Yes,Petrol,2,111285 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0
45816447,7213,-,SUBARU,Forester,2003,Universal,No,Petrol,2.0 Turbo,18000 km,4.0,Tiptronic,4x4,04-May,Right-hand drive,White,2
45767662,7527,779,SUBARU,Forester,2013,Jeep,Yes,Petrol,2.5,263459 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,0
45631252,5645,640,SUBARU,XV,2013,Sedan,Yes,Petrol,2,105523 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,0
45760669,94,779,SUBARU,Forester,2013,Sedan,Yes,Petrol,2.5,74688 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,0
45773176,549,639,SUBARU,Forester,2014,Jeep,Yes,Petrol,2,72613 km,4.0,Automatic,4x4,04-May,Left wheel,White,0
45760654,10663,934,SUBARU,Forester,2015,Jeep,Yes,Petrol,2.5,81058 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,0
45814814,13172,1024,SUBARU,Forester,2010,Jeep,No,Petrol,2.5,232000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Silver,5
45774327,21953,1079,SUBARU,Crosstrek,2018,Universal,Yes,Petrol,2,30400 km,4.0,Variator,4x4,04-May,Left wheel,Orange,10
44935456,16621,862,SUBARU,Forester,2011,Jeep,No,Petrol,2.5,145000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Carnelian red,12
45773169,314,639,SUBARU,Forester,2014,Jeep,Yes,Petrol,2,110098 km,4.0,Automatic,4x4,04-May,Left wheel,White,0
45807532,3450,1325,SUBARU,Outback,2019,Jeep,Yes,Petrol,2.5,15480 km,4.0,Automatic,4x4,04-May,Left wheel,White,12
45444566,14740,781,SUBARU,Forester,2012,Jeep,No,Petrol,2.5,169000 km,4.0,Tiptronic,4x4,04-May,Left wheel,Black,12
45700586,6586,706,SUBARU,Stella,2011,Hatchback,No,Petrol,0.7,0 km,3.0,Variator,Front,04-May,Right-hand drive,Golden,2
45767603,30107,1327,SUBARU,Forester,2018,Jeep,No,Petrol,2.5,80000 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,12
45758569,23521,-,SUBARU,XV,2013,Jeep,Yes,Hybrid,2,800 km,6.0,Automatic,4x4,04-May,Right-hand drive,White,6
45636809,19444,765,SUBARU,XV,2015,Jeep,Yes,Petrol,2,250005 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0
45694887,22266,-,SUBARU,Forester,2011,Jeep,Yes,Petrol,2.5,170000 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,8
45759648,549,781,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,148213 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,0
45760660,282,777,SUBARU,Forester,2014,Jeep,Yes,Petrol,2.5,234781 km,4.0,Automatic,4x4,04-May,Left wheel,Black,0
45805571,7056,-,SUBARU,Impreza,2006,Sedan,No,Petrol,1.5,190000 km,4.0,Automatic,Front,04-May,Right-hand drive,White,0
45772749,862,1588,SUBARU,Forester,2007,Jeep,Yes,Petrol,2.5,311206 km,4.0,Automatic,4x4,04-May,Left wheel,Grey,12
45789472,25716,777,SUBARU,Forester,2014,Jeep,No,Petrol,2.5,50000 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,6
45814762,11604,-,SUBARU,Forester cross sport,2004,Sedan,No,Petrol,2,138000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Silver,2
45627325,5645,640,SUBARU,XV,2013,Sedan,Yes,Petrol,2,105523 km,4.0,Automatic,4x4,04-May,Left wheel,Blue,0
45794150,15681,934,SUBARU,Forester,2015,Jeep,Yes,Petrol,2.5,0 km,4.0,Variator,4x4,04-May,Left wheel,Silver,12
45789673,15053,640,SUBARU,Impreza,2013,Sedan,No,Petrol,2,120333 km,4.0,Tiptronic,4x4,04-May,Left wheel,Silver,12
45787845,7200,-,SUBARU,Forester,2000,Jeep,No,CNG,2.5,149045 km,4.0,Manual,4x4,04-May,Left wheel,Golden,4
45759631,9722,934,SUBARU,Forester,2015,Jeep,Yes,Petrol,2.5,93170 km,4.0,Automatic,4x4,04-May,Left wheel,Red,0
45767130,9095,-,SUBARU,Legacy,2005,Sedan,No,LPG,3,144000 km,6.0,Tiptronic,4x4,04-May,Right-hand drive,Black,0
45617361,21639,1091,SUBARU,Forester,2016,Jeep,No,Petrol,2.5,34000 km,4.0,Variator,4x4,04-May,Left wheel,White,7
45799981,17249,640,SUBARU,XV,2013,Jeep,No,Petrol,2,112000 km,4.0,Automatic,4x4,04-May,Left wheel,Silver,0
44961618,22580,779,SUBARU,Forester,2013,Jeep,Yes,Petrol,2.5,84000 km,4.0,Automatic,4x4,04-May,Left wheel,White,10
45770122,3450,-,SUBARU,Legacy,2000,Sedan,No,CNG,2,200000 km,4.0,Automatic,4x4,04-May,Right-hand drive,Black,2
